"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"393",2020-05-06,"Italy",1075,213013,1193275.36070324,26489.7971954088,3799240.44175713,40519.1703155996,2836.00141429898,372395.512918236,236,29315,11392.2858544113,144.451989522809,21054.8137399999,357.996658342773,15.5545300816556,1382.07224852641,1.22465077350895,0.991514241048185,2.43536584245087
"394",2020-05-07,"Italy",1444,214457,1237563.06278628,29670.8746249958,4227593.50319366,44287.7020830456,3181.07742958699,428353.061436532,369,29684,11770.9671592429,161.904030384185,22647.9632581636,378.681304831596,17.4520408613764,1593.14951816376,1.22334817498302,0.991222099079409,2.41774810775145
"395",2020-05-08,"Italy",1401,215858,1286085.38349903,33190.663017751,4719424.67755917,48522.3207127476,3519.78839275517,491831.174365509,274,29958,12173.156904099,181.485020923574,24508.1294105159,402.189744856159,19.5809905393893,1860.16615235227,1.22189213600954,0.990930640915137,2.40020740266025
"396",2020-05-09,"Italy",1327,217185,1339341.61133279,37127.389710315,5287876.92090447,53256.2278337582,3936.72669256404,568452.243345306,243,30201,12602.0955037299,203.454602689766,26690.9042811955,428.93859963085,21.9695817661919,2182.7748706796,1.22026346493569,0.9906396122971,2.38062656291898
"397",2020-05-10,"Italy",1083,218268,1397857.92391944,41530.3734280061,5943265.38675515,58516.3125866534,4402.98371769112,655388.465850674,194,30395,13061.4723122367,228.107813480807,29230.3386905143,459.376808506798,24.6532107910403,2539.43440931886,1.21844162327695,0.990349782061432,2.35809819889277
"398",2020-05-11,"Italy",802,219070,1462177.69204358,46454.7491364526,6696398.03594531,64319.7681241406,4924.37570844646,753132.649190167,165,30560,13555.5224259002,255.772567285103,32176.4331731908,494.050113663505,27.6647538042963,2946.09448267641,1.2164050006649,0.990060723676386,2.32755401064195
"399",2020-05-12,"Italy",744,219814,1532847.82031165,51962.1495483153,7558607.2067417,70670.1282680683,5507.40041186264,862209.170796388,179,30739,14089.0379887906,286.816605343712,35598.9372862773,533.515562890364,31.0440380586094,3422.50411308652,1.21413133389771,0.989772127001154,2.30222520096108
"400",2020-05-13,"Italy",1402,221216,1610400.70111236,58121.4653748504,8536526.25971869,77552.8808007026,6159.31582653511,977919.05297699,172,30911,14667.4899857094,321.65255865037,39605.6408860145,578.45199691882,34.8359533066577,4006.70359973719,1.21159829441953,0.989401294573654,2.27474859928757
"401",2020-05-14,"Italy",888,222104,1695331.65225945,64999.7271794627,9639020.42740014,84930.9511470949,6878.26180461233,1102494.16768145,195,31106,15297.0686422118,360.681378992935,44271.021158272,629.578656502395,39.0288203425648,4665.38027225752,1.20878426169724,0.989075170747454,2.24911355506658
"402",2020-05-15,"Italy",992,223096,1788072.1612292,72698.8660605115,10882343.3499898,92740.508969752,7699.13888104881,1243322.92258964,262,31368,15984.7825740845,404.458169109989,49689.7727800219,687.713931872677,43.776790117054,5418.75162174988,1.20566928721413,0.988764676446904,2.21824223496217
"403",2020-05-16,"Italy",789,223885,1888959.86732825,81310.174396861,12266766.6363792,100887.706099049,8611.30833634948,1384423.28638938,242,31610,16738.5289295441,453.573088154045,56012.1553297364,753.74635545963,49.1149190440557,6322.3825497145,1.202236234266,0.988418140826598,2.18677354788253
