"","time","country","reported_cases","predicted_cases","predicted_min","predicted_max","predicted_min2","predicted_max2","deaths","estimated_deaths","death_min","death_max","death_min2","death_max2","rt","rt_min","rt_max","rt_min2","rt_max2"
"813",2020-09-10,"Belgium",1024,5705.67152727069,29.043776149992,19276.9055292305,3454.18457664497,4396.5139412068,2,630.685444460791,53.7491855541044,3213.92336875723,62.6401381162034,81.4463445507741,0.836121783439859,0.300968017613641,0.972398907465575,0.94357331282264,0.960157157886886
"814",2020-09-11,"Belgium",1143,5620.80112757899,25.2148583376584,18477.5723702332,3426.60144281624,4363.36648564339,3,597.939456925338,53.3452753632037,3036.57350160269,62.2895063300219,80.486012397882,0.835465569930119,0.300962368821412,0.972044552306901,0.943202324295483,0.95977337998825
"815",2020-09-12,"Belgium",1284,5540.09628036212,21.8907093298527,17706.6941080901,3396.97622749529,4336.38844341695,5,567.310781027592,52.994487727409,2835.70159807446,61.9430609606481,79.9934988939002,0.834821761293446,0.300957463767581,0.971697053344053,0.942654271809842,0.959379411980414
"816",2020-09-13,"Belgium",617,5463.14286584051,19.0047869798351,16920.4903449489,3375.86787081883,4304.97848387167,1,538.691006961496,52.7273664353052,2770.75386541535,61.6276364885347,78.6990943623315,0.834189662210343,0.300953204530585,0.971158635575836,0.941949886252374,0.958986761161958
"817",2020-09-14,"Belgium",301,5389.55132153017,16.4993207317629,16164.2672199263,3347.27999528739,4278.08547303077,1,511.972357539407,52.2868634727774,2842.96568408627,61.276799464646,77.9732577984125,0.833568643728925,0.300949506080982,0.970971738492872,0.94154716226536,0.958597449373866
"818",2020-09-15,"Belgium",1727,5318.95488141808,14.3241554620755,15457.8734399398,3326.60265676412,4248.56552518206,4,487.048581255346,52.0076553507058,2734.64871459027,60.8866336143737,76.9906387406807,0.832958139068646,0.300946294584191,0.970617249978429,0.941075377966245,0.958235337705506
"819",2020-09-16,"Belgium",1628,5251.00802970682,12.4357476829994,14796.394146292,3301.0682041409,4217.04013172729,3,463.815677031812,51.1618967983049,2870.44556260611,60.5315251653683,76.1519684750693,0.832357639731904,0.300943505926663,0.970264338151494,0.940693041575118,0.957852489228086
"820",2020-09-17,"Belgium",1942,5185.38521258612,10.7962940362944,14160.4479793221,3274.90269651385,4187.44534944024,2,442.172468546204,50.7052476273502,2913.74797231922,60.1217604988276,75.7161952923337,0.831766691891049,0.30094108443606,0.969913013765514,0.940314089111335,0.95748367219377
"821",2020-09-18,"Belgium",1752,5121.77983680964,9.37297464790069,13549.3630406766,3252.64660961476,4154.57618922983,1,422.021045901256,49.531895210309,2841.57553204712,59.766966206097,75.1200645099223,0.831184893012196,0.300938981769924,0.969563287286156,0.939945807769743,0.957136853531288
"822",2020-09-19,"Belgium",1709,5059.90356602228,8.13729620919948,12949.3247334479,3230.5956520605,4125.26763535947,6,403.267091819269,46.5014367771134,2915.93050204628,59.4580639180855,74.5368910894298,0.830611888673188,0.300937155950641,0.969215168891581,0.939588828365385,0.956777701645262
"823",2020-09-20,"Belgium",894,4999.48590701313,7.06452164375946,12351.7473393551,3205.9410270106,4092.71256987707,8,385.820108612159,41.6703682929973,2684.92317911963,59.0796639174819,73.818854926166,0.830047369531367,0.300935570527462,0.968868668472812,0.939238487298152,0.956460588177249
"824",2020-09-21,"Belgium",461,4940.27406029303,6.13317494934529,11779.9959242056,3179.53951064093,4064.31399089853,3,369.593561011026,36.3710837009112,2621.74792470097,58.7255154189209,73.4375471199761,0.829491068397799,0.300934193848837,0.968523795634205,0.93888807704921,0.956096139155289
"825",2020-09-22,"Belgium",2204,4882.03299414296,5.32461130805438,11233.1240921917,3160.69882715293,4031.89059378707,3,354.504948621884,31.7354951410692,2455.09832931856,58.3503256034728,72.6870903631532,0.828942757378074,0.300932998430552,0.968178526049907,0.938542466254126,0.95573605990187
"826",2020-09-23,"Belgium",2074,4824.5456896075,4.62264386267064,10531.9288563112,3140.97704738482,4002.10380775135,1,340.475820387918,27.682268265275,2414.947850954,58.011247365501,72.2364770782456,0.828402245045433,0.300931960407058,0.967838969684954,0.938150997951904,0.955381391872763
"827",2020-09-24,"Belgium",2097,4767.61349639946,4.01321969068884,10028.7847646478,3102.79222854156,3972.80912202847,8,327.431742048803,24.139724825886,2385.08494836472,57.6553259690217,71.7922934187948,0.827869373619243,0.300931059055029,0.966417955436593,0.937802174106144,0.955094178557716
