"","time","country","reported_cases","reported_cases_c","predicted_cases_c","predicted_min_c","predicted_max_c","predicted_cases","predicted_min","predicted_max","deaths","deaths_c","estimated_deaths_c","death_min_c","death_max_c","estimated_deaths","death_min","death_max","rt","rt_min","rt_max"
"832",2020-04-13,"Greece",33,2114,12391.7769677067,7628.18358828821,18914.8175059564,28.68083044809,8.84638716648791,68.164830473938,5,98,98.9335307638942,73.1068675084586,133.112144154407,3.96609686200011,3.07218853886271,5.03394474417268,0.381751779903724,0.269052613412846,0.520322443121942
"833",2020-04-14,"Greece",31,2145,12417.471447248,7635.78553906628,18977.7054053797,25.6944795412482,7.60195077807029,62.8878994232854,1,99,102.716555126005,76.0149399079069,137.938553568013,3.78302436211103,2.90807239944831,4.82640941360685,0.38175063989344,0.269052388758555,0.520320097337473
"834",2020-04-15,"Greece",25,2170,12440.4974969575,7642.31819079871,19035.8916869356,23.0260497095214,6.5326517324265,58.1862815558657,2,101,106.305435855832,78.7437256513571,142.550472990016,3.58888072982683,2.72878574345025,4.61191942200291,0.381749615680123,0.269052195712763,0.520317940282686
"835",2020-04-16,"Greece",22,2192,12461.1384809746,7647.93288124812,19089.4609566044,20.6409840171159,5.61469044941267,53.5692696687725,1,102,109.69692406134,81.3022692770621,146.953121125144,3.39148820550787,2.55854362570496,4.40264813512807,0.381748695222622,0.269052029827139,0.520315956773578
"836",2020-04-17,"Greece",15,2207,12479.6470430895,7652.77069778473,19138.2838659572,18.5085621149169,4.83781653661268,48.8229093528278,3,105,112.891201077544,83.693872396981,151.114869296776,3.19427701620434,2.39160311991891,4.16174817163193,0.381747867759521,0.269051887279851,0.520314132847933
"837",2020-04-18,"Greece",0,2207,12496.2485055891,7656.94789173958,19183.5665692479,16.6014624995585,4.17719395485038,45.2827032907187,0,105,115.887816911635,85.9138250936729,155.05769227012,2.99661583409121,2.21995269669186,3.94282297334371,0.381747123670109,0.269051764787129,0.520312455666846
"838",2020-04-19,"Greece",0,2207,12511.1438830164,7660.55467794321,19225.0509081198,14.8953774273482,3.60678620362417,41.4843388719412,0,105,118.686369455551,87.964871933551,158.780260987786,2.79855254391553,2.05104683987812,3.72256871766613,0.381746454350884,0.269051659527393,0.520310913424296
"839",2020-04-20,"Greece",28,2235,12524.5125562952,7663.66894995544,19263.2261061007,13.3686732787273,3.11427201223403,38.175197980861,5,110,121.294095891786,89.8567418339158,162.284945891167,2.60772643623471,1.89186990036483,3.50468490338128,0.38174585210576,0.269051569076125,0.520309495264037
"840",2020-04-21,"Greece",10,2245,12536.5146467412,7666.3496139657,19298.2356846223,12.0020904460213,2.68066401025553,35.0095785216356,6,116,123.715171839342,91.5962688107697,165.563902656652,2.42107594755621,1.73952697685388,3.27895676548416,0.381745310048384,0.269051491349959,0.520308191203189
"841",2020-04-22,"Greece",156,2401,12547.2931245339,7668.64763739322,19330.4232632676,10.7784777926601,2.29802342752461,32.1875786452303,5,121,125.956462845299,93.1852586156202,168.639417905068,2.24129100595711,1.58898980485051,3.07551524841684,0.381744822015196,0.269051424558651,0.520306992061988
"842",2020-04-23,"Greece",7,2408,12556.9756820161,7670.61764092823,19359.8542311771,9.68255748225026,1.97000353500864,29.4309679095451,0,121,128.026030452066,94.629506189104,171.508727115074,2.06956760676734,1.44424757348378,2.86930921000598,0.381744382487997,0.269051367163831,0.520305889399185
"843",2020-04-24,"Greece",55,2463,12565.6763985816,7672.31265441392,19386.8796293821,8.70071656548992,1.6950134856939,27.0253982049533,4,125,129.933309858908,95.9417802236598,174.170367030241,1.90727940684138,1.31227403455582,2.66163991516688,0.38174398652499,0.269051317843559,0.520304875452636
"844",2020-02-21,"Portugal",0,0,53.5682554612069,20.1283093176858,112.146286505867,53.5682554612069,20.1283093176858,112.146286505867,0,0,5.35682554612069e-14,2.01283093176858e-14,1.12146286505867e-13,5.35682554612069e-14,2.01283093176858e-14,1.12146286505867e-13,3.95706639742329,3.16982347733705,4.84888551000692
"845",2020-02-22,"Portugal",0,0,107.136510922414,40.2566186353717,224.292573011735,53.5682554612069,20.1283093176858,112.146286505867,0,0,1.24882995695999e-06,4.83235262002711e-07,2.61319056088757e-06,1.24882990339173e-06,4.83235241874401e-07,2.61319044874129e-06,3.95706639742329,3.16982347733705,4.84888551000692
"846",2020-02-23,"Portugal",0,0,160.704766383621,60.3849279530575,336.438859517602,53.5682554612069,20.1283093176858,112.146286505867,0,0,2.68498429764905e-05,1.03895577204279e-05,5.6183594760084e-05,2.56010130195306e-05,9.90632245842522e-06,5.35704041991964e-05,3.95706639742329,3.16982347733705,4.84888551000692
"847",2020-02-24,"Portugal",0,0,214.273021844828,80.5132372707433,448.585146023469,53.5682554612069,20.1283093176858,112.146286505867,0,0,0.000204183689258117,7.90089620665929e-05,0.000427256638481347,0.000177333846281626,6.8619404346165e-05,0.000371073043721263,3.95706639742329,3.16982347733705,4.84888551000692
